,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
216,57948,0,1,0,0,0,0,0,0,0,0,0,0
217,57961,0,1,0,0,0,0,0,0,0,0,0,0
218,57976,0,1,0,0,0,0,0,0,0,0,0,0
219,58472,0,1,0,0,0,0,0,0,0,0,0,0
220,58690,0,1,0,0,0,0,0,0,0,0,0,0
221,58886,0,1,0,0,0,0,0,0,0,0,0,0
222,59039,0,1,0,0,0,0,0,0,0,0,0,0
223,59233,0,1,0,0,0,0,0,0,0,0,0,0
224,59428,0,1,0,0,0,0,0,0,0,0,0,0
225,59517,0,1,0,0,0,0,0,0,0,0,0,0
226,60205,0,1,0,0,0,0,0,0,0,0,0,0
227,60374,0,1,0,0,0,0,0,0,0,0,0,0
228,60390,0,1,0,0,0,0,0,0,0,0,0,0
229,60632,0,1,0,0,0,0,0,0,0,0,0,0
230,60637,0,1,0,0,0,0,0,0,0,0,0,0
231,60793,0,1,0,0,0,0,0,0,0,0,0,0
232,61118,0,1,0,0,0,0,0,0,0,0,0,0
233,61246,0,1,0,0,0,0,0,0,0,0,0,0
234,61574,0,1,0,0,0,0,0,0,0,0,0,0
235,62128,0,1,0,0,0,0,0,0,0,0,0,0
236,62150,0,1,0,0,0,0,0,0,0,0,0,0
237,62713,0,1,0,0,0,0,0,0,0,0,0,0
238,63255,0,1,0,0,0,0,0,0,0,0,0,0
239,63401,0,1,0,0,0,0,0,0,0,0,0,0
240,63570,0,1,0,0,0,0,0,0,0,0,0,0
241,63860,0,1,0,0,0,0,0,0,0,0,0,0
242,63876,0,1,0,0,0,0,0,0,0,0,0,0
243,63930,0,1,0,0,0,0,0,0,0,0,0,0
244,63941,0,1,0,0,0,0,0,0,0,0,0,0
245,64035,0,1,0,0,0,0,0,0,0,0,0,0
246,64405,0,1,0,0,0,0,0,0,0,0,0,0
247,64515,0,1,0,0,0,0,0,0,0,0,0,0
248,64867,0,1,0,0,0,0,0,0,0,0,0,0
249,64908,0,1,0,0,0,0,0,0,0,0,0,0
250,65007,0,1,0,0,0,0,0,0,0,0,0,0
251,65036,0,1,0,0,0,0,0,0,0,0,0,0
252,65076,0,1,0,0,0,0,0,0,0,0,0,0
253,65142,0,1,0,0,0,0,0,0,0,0,0,0
254,65202,0,1,0,0,0,0,0,0,0,0,0,0
255,65534,0,1,0,0,0,0,0,0,0,0,0,0
256,65914,0,1,0,0,0,0,0,0,0,0,0,0
257,66847,0,1,0,0,0,0,0,0,0,0,0,0
258,66968,0,1,0,0,0,0,0,0,0,0,0,0
259,67012,0,1,0,0,0,0,0,0,0,0,0,0
260,67174,0,1,0,0,0,0,0,0,0,0,0,0
261,67329,0,1,0,0,0,0,0,0,0,0,0,0
262,67757,0,1,0,0,0,0,0,0,0,0,0,0
263,67832,0,1,0,0,0,0,0,0,0,0,0,0
264,68005,0,1,0,0,0,0,0,0,0,0,0,0
265,68044,0,1,0,0,0,0,0,0,0,0,0,0
266,68234,0,1,0,0,0,0,0,0,0,0,0,0
267,69139,0,1,0,0,0,0,0,0,0,0,0,0
268,69428,0,1,0,0,0,0,0,0,0,0,0,0
269,69983,0,1,0,0,0,0,0,0,0,0,0,0
270,70194,0,1,0,0,0,0,0,0,0,0,0,0
271,70391,0,1,0,0,0,0,0,0,0,0,0,0
272,70631,0,1,0,0,0,0,0,0,0,0,0,0
273,70727,0,1,0,0,0,0,0,0,0,0,0,0
274,71001,0,1,0,0,0,0,0,0,0,0,0,0
275,71028,0,1,0,0,0,0,0,0,0,0,0,0
276,71099,0,1,0,0,0,0,0,0,0,0,0,0
277,71120,0,1,0,0,0,0,0,0,0,0,0,0
278,71184,0,1,0,0,0,0,0,0,0,0,0,0
279,71194,0,1,0,0,0,0,0,0,0,0,0,0
280,71263,0,1,0,0,0,0,0,0,0,0,0,0
281,71512,0,1,0,0,0,0,0,0,0,0,0,0
282,71547,0,1,0,0,0,0,0,0,0,0,0,0
283,71559,0,1,0,0,0,0,0,0,0,0,0,0
284,71635,0,1,0,0,0,0,0,0,0,0,0,0
285,71923,0,1,0,0,0,0,0,0,0,0,0,0
286,72210,0,1,0,0,0,0,0,0,0,0,0,0
287,72894,0,1,0,0,0,0,0,0,0,0,0,0
288,72966,0,1,0,0,0,0,0,0,0,0,0,0
289,73474,0,1,0,0,0,0,0,0,0,0,0,0
290,73523,0,1,0,0,0,0,0,0,0,0,0,0
291,73720,0,1,0,0,0,0,0,0,0,0,0,0
292,73764,0,1,0,0,0,0,0,0,0,0,0,0
293,73853,0,1,0,0,0,0,0,0,0,0,0,0
294,74040,0,1,0,0,0,0,0,0,0,0,0,0
295,74206,1,0,0,0,0,0,0,0,0,0,0,0
296,74316,0,1,0,0,0,0,0,0,0,0,0,0
297,74482,0,1,0,0,0,0,0,0,0,0,0,0
298,75030,0,1,0,0,0,0,0,0,0,0,0,0
299,75586,0,1,0,0,0,0,0,0,0,0,0,0
300,75675,0,1,0,0,0,0,0,0,0,0,0,0
301,76412,0,1,0,0,0,0,0,0,0,0,0,0
302,76452,0,1,0,0,0,0,0,0,0,0,0,0
303,76652,0,1,0,0,0,0,0,0,0,0,0,0
304,77015,0,1,0,0,0,0,0,0,0,0,0,0
305,77095,0,1,0,0,0,0,0,0,0,0,0,0
306,77204,0,1,0,0,0,0,0,0,0,0,0,0
307,77459,0,1,0,0,0,0,0,0,0,0,0,0
308,78676,0,1,0,0,0,0,0,0,0,0,0,0
309,78740,0,1,0,0,0,0,0,0,0,0,0,0
310,78765,0,1,0,0,0,0,0,0,0,0,0,0
311,78784,0,1,0,0,0,0,0,0,0,0,0,0
312,78837,0,1,0,0,0,0,0,0,0,0,0,0
313,78869,0,1,0,0,0,0,0,0,0,0,0,0
314,79015,0,1,0,0,0,0,0,0,0,0,0,0
315,79608,0,1,0,0,0,0,0,0,0,0,0,0
316,79675,0,1,0,0,0,0,0,0,0,0,0,0
317,79846,0,1,0,0,0,0,0,0,0,0,0,0
318,80294,0,1,0,0,0,0,0,0,0,0,0,0
319,80890,0,1,0,0,0,0,0,0,0,0,0,0
320,80893,0,1,0,0,0,0,0,0,0,0,0,0
321,80944,0,1,0,0,0,0,0,0,0,0,0,0
322,81487,0,1,0,0,0,0,0,0,0,0,0,0
323,82089,0,1,0,0,0,0,0,0,0,0,0,0
324,82272,0,1,0,0,0,0,0,0,0,0,0,0
325,82285,0,1,0,0,0,0,0,0,0,0,0,0
326,82421,0,1,0,0,0,0,0,0,0,0,0,0
327,82988,0,1,0,0,0,0,0,0,0,0,0,0
328,83956,0,1,0,0,0,0,0,0,0,0,0,0
329,84108,0,1,0,0,0,0,0,0,0,0,0,0
330,84226,0,1,0,0,0,0,0,0,0,0,0,0
331,84372,0,1,0,0,0,0,0,0,0,0,0,0
332,84865,0,1,0,0,0,0,0,0,0,0,0,0
333,85088,0,1,0,0,0,0,0,0,0,0,0,0
334,85325,0,1,0,0,0,0,0,0,0,0,0,0
335,85327,0,1,0,0,0,0,0,0,0,0,0,0
336,85852,0,1,0,0,0,0,0,0,0,0,0,0
337,86029,0,1,0,0,0,0,0,0,0,0,0,0
338,86237,0,1,0,0,0,0,0,0,0,0,0,0
339,86298,0,1,0,0,0,0,0,0,0,0,0,0
340,86477,0,1,0,0,0,0,0,0,0,0,0,0
341,87167,0,1,0,0,0,0,0,0,0,0,0,0
342,87198,0,1,0,0,0,0,0,0,0,0,0,0
343,87219,1,0,0,0,0,0,0,0,0,0,0,0
344,89490,0,1,0,0,0,0,0,0,0,0,0,0
345,90119,0,1,0,0,0,0,0,0,0,0,0,0
346,90294,0,1,0,0,0,0,0,0,0,0,0,0
347,90920,0,1,0,0,0,0,0,0,0,0,0,0
348,91617,0,1,0,0,0,0,0,0,0,0,0,0
349,91818,0,1,0,0,0,0,0,0,0,0,0,0
350,91901,0,1,0,0,0,0,0,0,0,0,0,0
351,92056,0,1,0,0,0,0,0,0,0,0,0,0
352,92769,0,1,0,0,0,0,0,0,0,0,0,0
353,92921,0,1,0,0,0,0,0,0,0,0,0,0
354,92964,0,1,0,0,0,0,0,0,0,0,0,0
355,93280,0,1,0,0,0,0,0,0,0,0,0,0
356,93330,0,1,0,0,0,0,0,0,0,0,0,0
357,93376,0,1,0,0,0,0,0,0,0,0,0,0
358,93439,0,1,0,0,0,0,0,0,0,0,0,0
359,93886,0,1,0,0,0,0,0,0,0,0,0,0
360,94118,0,1,0,0,0,0,0,0,0,0,0,0
361,94420,0,1,0,0,0,0,0,0,0,0,0,0
362,95220,0,1,0,0,0,0,0,0,0,0,0,0
363,95675,0,1,0,0,0,0,0,0,0,0,0,0
364,95839,0,1,0,0,0,0,0,0,0,0,0,0
365,96041,0,1,0,0,0,0,0,0,0,0,0,0
366,96059,0,1,0,0,0,0,0,0,0,0,0,0
367,96243,0,1,0,0,0,0,0,0,0,0,0,0
368,96879,0,1,0,0,0,0,0,0,0,0,0,0
369,97139,0,1,0,0,0,0,0,0,0,0,0,0
370,97143,1,0,0,0,0,0,0,0,0,0,0,0
371,97485,0,1,0,0,0,0,0,0,0,0,0,0
372,97609,0,1,0,0,0,0,0,0,0,0,0,0
373,97628,0,1,0,0,0,0,0,0,0,0,0,0
374,98185,0,1,0,0,0,0,0,0,0,0,0,0
375,98240,0,1,0,0,0,0,0,0,0,0,0,0
376,98421,0,1,0,0,0,0,0,0,0,0,0,0
377,98560,0,1,0,0,0,0,0,0,0,0,0,0
378,98993,0,1,0,0,0,0,0,0,0,0,0,0
379,99625,0,1,0,0,0,0,0,0,0,0,0,0
380,99932,0,1,0,0,0,0,0,0,0,0,0,0
381,100123,0,1,0,0,0,0,0,0,0,0,0,0
382,100170,0,1,0,0,0,0,0,0,0,0,0,0
383,100205,0,1,0,0,0,0,0,0,0,0,0,0
384,100602,0,1,0,0,0,0,0,0,0,0,0,0
385,101055,0,1,0,0,0,0,0,0,0,0,0,0
386,101250,0,1,0,0,0,0,0,0,0,0,0,0
387,101286,0,1,0,0,0,0,0,0,0,0,0,0
388,101444,0,1,0,0,0,0,0,0,0,0,0,0
389,101492,0,1,0,0,0,0,0,0,0,0,0,0
390,101980,0,1,0,0,0,0,0,0,0,0,0,0
391,102434,0,1,0,0,0,0,0,0,0,0,0,0
392,102973,0,1,0,0,0,0,0,0,0,0,0,0
393,103005,0,1,0,0,0,0,0,0,0,0,0,0
394,103309,0,1,0,0,0,0,0,0,0,0,0,0
395,103807,0,1,0,0,0,0,0,0,0,0,0,0
396,103997,0,1,0,0,0,0,0,0,0,0,0,0
397,104726,0,1,0,0,0,0,0,0,0,0,0,0
398,105007,0,1,0,0,0,0,0,0,0,0,0,0
399,106489,0,1,0,0,0,0,0,0,0,0,0,0
400,106686,0,1,0,0,0,0,0,0,0,0,0,0
401,106712,0,1,0,0,0,0,0,0,0,0,0,0
402,107014,0,1,0,0,0,0,0,0,0,0,0,0
403,107084,0,1,0,0,0,0,0,0,0,0,0,0
404,107287,0,1,0,0,0,0,0,0,0,0,0,0
405,107349,0,1,0,0,0,0,0,0,0,0,0,0
406,107569,0,1,0,0,0,0,0,0,0,0,0,0
407,107646,0,1,0,0,0,0,0,0,0,0,0,0
408,108579,0,1,0,0,0,0,0,0,0,0,0,0
409,108801,0,1,0,0,0,0,0,0,0,0,0,0
410,109098,0,1,0,0,0,0,0,0,0,0,0,0
411,109154,0,1,0,0,0,0,0,0,0,0,0,0
412,109317,0,1,0,0,0,0,0,0,0,0,0,0
413,109594,0,1,0,0,0,0,0,0,0,0,0,0
414,109848,0,1,0,0,0,0,0,0,0,0,0,0
415,110001,0,1,0,0,0,0,0,0,0,0,0,0
416,110047,0,1,0,0,0,0,0,0,0,0,0,0
417,110654,0,1,0,0,0,0,0,0,0,0,0,0
418,110751,0,1,0,0,0,0,0,0,0,0,0,0
419,110837,0,1,0,0,0,0,0,0,0,0,0,0
420,111070,0,1,0,0,0,0,0,0,0,0,0,0
421,111765,0,1,0,0,0,0,0,0,0,0,0,0
422,112212,0,1,0,0,0,0,0,0,0,0,0,0
423,112625,0,1,0,0,0,0,0,0,0,0,0,0
424,112853,0,1,0,0,0,0,0,0,0,0,0,0
425,112977,0,1,0,0,0,0,0,0,0,0,0,0
426,113032,0,1,0,0,0,0,0,0,0,0,0,0
427,113053,0,1,0,0,0,0,0,0,0,0,0,0
428,113354,0,1,0,0,0,0,0,0,0,0,0,0
429,113730,0,1,0,0,0,0,0,0,0,0,0,0
430,114257,0,1,0,0,0,0,0,0,0,0,0,0
431,114394,0,1,0,0,0,0,0,0,0,0,0,0
432,114877,0,1,0,0,0,0,0,0,0,0,0,0
433,115058,0,1,0,0,0,0,0,0,0,0,0,0
434,115078,0,1,0,0,0,0,0,0,0,0,0,0
435,115137,0,1,0,0,0,0,0,0,0,0,0,0
436,115429,0,1,0,0,0,0,0,0,0,0,0,0
437,115660,0,1,0,0,0,0,0,0,0,0,0,0
438,116089,0,1,0,0,0,0,0,0,0,0,0,0
439,116355,0,1,0,0,0,0,0,0,0,0,0,0
440,116547,0,1,0,0,0,0,0,0,0,0,0,0
441,116895,0,1,0,0,0,0,0,0,0,0,0,0
442,117298,0,1,0,0,0,0,0,0,0,0,0,0
443,117414,0,1,0,0,0,0,0,0,0,0,0,0
444,117496,0,1,0,0,0,0,0,0,0,0,0,0
445,117592,0,1,0,0,0,0,0,0,0,0,0,0
446,117764,0,1,0,0,0,0,0,0,0,0,0,0
447,118172,0,1,0,0,0,0,0,0,0,0,0,0
448,118348,0,1,0,0,0,0,0,0,0,0,0,0
449,118727,0,1,0,0,0,0,0,0,0,0,0,0
450,118901,0,1,0,0,0,0,0,0,0,0,0,0
451,119071,0,1,0,0,0,0,0,0,0,0,0,0
452,119152,0,1,0,0,0,0,0,0,0,0,0,0
453,119294,0,1,0,0,0,0,0,0,0,0,0,0
454,119832,0,1,0,0,0,0,0,0,0,0,0,0
455,120546,0,1,0,0,0,0,0,0,0,0,0,0
456,121161,1,0,0,0,0,0,0,0,0,0,0,0
457,121168,0,1,0,0,0,0,0,0,0,0,0,0
458,121404,0,1,0,0,0,0,0,0,0,0,0,0
459,121772,0,1,0,0,0,0,0,0,0,0,0,0
460,122024,0,1,0,0,0,0,0,0,0,0,0,0
461,122059,0,1,0,0,0,0,0,0,0,0,0,0
462,122114,0,1,0,0,0,0,0,0,0,0,0,0
463,122771,0,1,0,0,0,0,0,0,0,0,0,0
464,122821,0,1,0,0,0,0,0,0,0,0,0,0
465,123346,0,1,0,0,0,0,0,0,0,0,0,0
466,123384,0,1,0,0,0,0,0,0,0,0,0,0
467,123571,0,1,0,0,0,0,0,0,0,0,0,0
468,124107,0,1,0,0,0,0,0,0,0,0,0,0
469,124180,0,1,0,0,0,0,0,0,0,0,0,0
470,124350,0,1,0,0,0,0,0,0,0,0,0,0
471,124686,0,1,0,0,0,0,0,0,0,0,0,0
472,125220,0,1,0,0,0,0,0,0,0,0,0,0
473,125812,0,1,0,0,0,0,0,0,0,0,0,0
474,126334,0,1,0,0,0,0,0,0,0,0,0,0
475,126371,0,1,0,0,0,0,0,0,0,0,0,0
